"","name","comment","date","rating","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"3514","zfronk","This movie is hated on unnecessarily. It also had the impossible job of following a sensational first film, and trying to make it just as intriguing and entertaining as the original.","16 Dec 2023",4,0,1,0,0,2,1,0,0,1,3
"3515","davy22","Sure the Neo vs 10000000 agents at once aged poorly. But I remember when that was considered top notch cgi, and back in those times that scene actually was something impressive.","16 Dec 2023",3,0,1,0,0,0,0,0,1,1,1
"3516","Simo__","The action goes just as crazy as the original, the whole highway fight scene is awesome, every character…","28 Dec 2021",3,2,0,0,2,0,1,0,0,2,1
"3517","MILEI2023","Terrible CGI at times. Super boring. Drags. Didn't feel like the Matrix at all, more like a Hollywood blockbuster box office flop.","16 Dec 2023",2,1,0,2,1,0,2,0,0,3,0
"3518","Brett7047","74/100","15 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3519","Isra19","Complicada","15 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3520","postman_jim","Hackerman 2 ™️","16 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3521","Tristan","Definitivamente peor que la anterior aunque aún con momento épicos, sigo enamorado de trinity","16 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3522","BenjaminArneson","Nowhere near as good as the original. Still a great journey into the unknown of the Matrix world however.","15 Dec 2023",3,0,3,0,2,2,0,1,1,1,2
"3523","emilka","Trinity’s revival is real neat. The army of Hugo weavings is never not funny","16 Dec 2023",NA,0,1,0,0,1,0,0,2,0,2
"3524","wersku","this started growing on me","16 Dec 2023",NA,0,0,0,0,0,0,0,0,0,0
"3525","Ethan","Not nearly as impactful as the first but still really fun. Haven’t rewatched since the first time I watched it when I was like 10 so didn’t remember much. All I remembered was the very weird orgy/sex scene and being very cringed while watching that with my dad back in the day😬","16 Nov 2023",NA,0,3,1,0,2,0,0,2,1,3
"3526",NA,"it's leigh whannell 😍😍",NA,NA,0,0,0,0,0,0,0,0,0,0
"3527",NA,"7.5/10 this sequal relies too much for its questionable cgi. Action is great and fun story isnt and feels a bit too ""robotic"" but this film has its charm",NA,NA,0,1,1,0,1,0,0,0,1,3
"3528",NA,"Instead of essentially remaking The Matrix The Wachowskis dive deeper into the actual world with so much dialogue that is hard to fully take in but every time I revist this I love trying to figure it out even more. Take that and pair that with the incredible action, That whole sequence from meeting Merovingian all the way through the freeway chase I can't think of many if any action sequences as effective. This film is so goofy and nerdy I love it so much we don't deserve The Wachowskis",NA,NA,1,2,0,0,1,0,0,3,1,6
"3529","Abdullah KaYYaL","One of the most frustrating movies ever made.","15 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3530","Brendan Perkins","It is not nearly as good as the first, and if I remember correctly I prefer Revolutions to it is well, but I just have such a soft spot for these sequels. The vibes are still immaculate even if the plot is unraveling a bit.  Also the highway chase just may be one of my favorite pieces of action filmmaking ever.","14 Dec 2023",4,0,1,0,0,3,0,1,4,1,5
"3531","lcarlyle97","Come on to be continued? That's horrible","14 Dec 2023",3,1,0,1,1,0,0,0,0,1,0
"3532","Alex Craig","""Choice is an illusion created between those with power and those without.""","14 Dec 2023",3,0,0,0,0,0,0,1,0,1,1
"3533","michaeljmovie","Man what was in that cake...?","14 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3534","hqs","This movie is ok. The action is mostly good. The freeway fight is great and the Agent Smith fight is good until Neo gets a stick, then it sucks. The acting is fine, pretty much the same as the previous. I like how Morpheous walk with his hands behind his back when he walks in the Matrix. The ending is just extremely stupid. Overall a ok movie there is just some really dumb stuff in it.","14 Dec 2023",3,1,2,0,1,2,0,1,3,3,3
"3535","Andrew","Morpheus is so cool","14 Dec 2023",5,0,0,0,0,0,0,0,0,0,1
"3536","Will Haskins","why haven’t they made a matrix musical? or a ballet? or an ice show? anyways this shit rocks","14 Dec 2023",0,2,1,1,0,1,1,1,3,1,3
"3537","JefWatch","Very much up it's own ass, but some of the best action sequences in the entire series IMO.","",1,0,0,0,0,0,0,0,1,1,1
"3538","Ivanna","“I love candy.”","14 Dec 2023",2,0,0,0,0,1,0,0,0,0,1
"3539","Garman Aaberg Jarli","Sophomore slump.","13 Dec 2023",3,0,0,0,0,0,1,0,0,1,0
"3540","luana","I have no idea where to start with this film, the fights are soo long my dad started fast forwarding through them (they are also just silly), the editing of the people transforming into that one guy are also comical. The key maker is also the most useless guy ever who is just a liability. Also most importantly❗️сum cake ❗️","14 Dec 2023",NA,0,2,0,0,1,0,0,0,2,0
"3541",NA,"I honestly don’t know how it came to this. Some cool scenes and characters is not enough if you want to make a good movie.",NA,NA,0,1,0,0,1,0,1,2,0,3
"3542",NA,"The dialogue is terribly stupid at times. Also the direction to where this franchise goes is just sad. Some of the choreography and action sequences are awful. It’s actually unbelievable how they went from such great action, to this nonsensical type of film.",NA,NA,1,0,1,1,0,3,0,0,4,1
"3543",NA,"Somehow, someone thought that making a movie where everyone and everything that…",NA,NA,0,1,0,0,0,0,0,0,0,0
"3544",NA,"explicou explicou e eu não entendi porra nenhuma",NA,NA,0,0,0,0,0,0,0,0,0,0
"3545","Gaggy","Let's have a goddamn rave to celebrate the end of the world like Zion does, fucking love this soundtrack","14 Dec 2023",4,1,0,1,0,2,0,1,1,1,2
"3546","Layla Ingrid","It really speaks for itself though that the second you let humans be free in their own city, all they do is turn up some techno music and fuck in huge halls like the hedonists we all are","14 Dec 2023",3,0,0,0,0,1,1,0,0,0,1
"3547","thedeanoshow","This review may contain spoilers. I can handle the truth.","14 Dec 2023",4,0,0,0,0,0,0,0,1,0,1
"3548","Matthew","é um bom filme mas eu não vou mentir que esse enredo de protagonista sempre conseguir salvar tudo e todos no final não me agrada.O Neo é OP demais cara, a guria literalmente já tava morta tu só ressuscitou tlgd?","14 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3549","Fabio Das Magias","A great sequel.","14 Dec 2023",4,0,1,0,0,0,0,0,0,0,0
"3550","lstrong11","I love the way the film builds on the mythology of the first entry while upping every ante in terms of action.  I don’t think there’s a single scene quite as ‘fuck yeah’ as the lobby scene from the first, but the truck collision is probably my favourite piece of visual effects in any film, ever.","14 Dec 2023",4,1,0,0,0,1,0,0,2,1,3
"3551","jaddywaddy","I’ve said it in my review of the Animatrix, but the entire Multimedia project in 2003 was wild.  Entire key sequences…","13 Dec 2023",4,0,0,0,0,0,0,1,0,1,0
"3552","laydenryder","A truly great sequel. Completely subverts every element of its predecessor then goes a step further and asks us to consider every “action hero” story and think about how boring and predictable they truly are.","13 Dec 2023",4,0,2,0,0,1,0,1,1,1,3
"3553","Link2307","The Wachowskis originally made a movie containing one mind-blowing idea and followed it up with a movie containing approximately one hundred trillion more.","11 Dec 2023",5,0,0,0,0,0,0,0,0,0,0
"3554","Chandrama25","Segue com a ação maneirissima e o visual e figurinos bastante estilizados e interessantes. Não é tão expressivo quando o primeiro, mas dá continuidade a saga com muita competência.","",4,0,0,0,0,0,0,0,0,0,0
"3555","əli","I’m rockin with Neo cuz he aint no Calvinist","14 Dec 2023",2,0,0,0,0,0,0,0,0,0,0
"3556","emmanuel_diaz15","Trintity said my man my man my man","25 Dec 2021",3,0,0,0,0,0,0,0,0,0,0
"3557",NA,"Yes it has its flaws, but as an action movie it is one of the best of all time. The burley brawl, chateau, and freeway chase are all amazing. I didn’t mind the architect exposition dump either. Negatives are the rave scene and a couple characters I wasn’t a fan of",NA,NA,2,1,2,1,1,0,1,1,3,2
"3558",NA,"To not only beat sequel death but to almost top the first film is a feat not a lot of films manage but this film truly builds upon the world created in the first film amazing acting and again amazing storyline.",NA,NA,1,4,1,1,1,1,2,2,1,3
"3559",NA,"The truck scene",NA,NA,0,0,0,0,0,0,0,1,0,0
"3560",NA,"1cisinnen sora bu cox pis idi. 2.5 gucnen 3 gorey neter olur. Tirtilley",NA,NA,0,0,0,0,0,0,0,0,0,0
"3561",NA,"Crece en lo visual, lo entretenida por sus buenas secuencias de acción, pero la historia se vuelve algo enredada y ya no tan interesante o profunda. Puede que la tenga que ver otra vez",NA,NA,0,0,0,0,0,0,0,0,0,0
"3562","Toastedfilms","Dunno what happend but fighting was cool I guess","13 Dec 2023",4,1,0,0,0,0,0,1,0,1,1
"3563","lousywhale","This review may contain spoilers. I can handle the truth.","13 Dec 2023",3,0,0,0,0,0,0,0,1,0,1
"3564","Laucp03","""Me, me, me."" -Agent Smith, The Matrix Reloaded (2003)","13 Dec 2023",4,0,0,0,0,0,0,0,1,0,0
"3565","Josh Froehlich","Confesso que a primeira meia hora de filme, em Zion, não me pegou muito. Por alguma razão não me senti tão imersa, a vibe das cenas não parecia... bem, Matrix. Talvez porque eles realmente não estivessem na Matrix!","13 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3566","Eyes4Celestina","Mas as coisas mudam quando os personagens entram na Matrix. Parece que esse mergulho realmente nos leva pra outro mundo. E então temos mais momentos icônicos, tanto em conjunto quanto individualmente, de Neo, Trinity e Morpheus. E mais daqueles diálogos existencialistas que…","13 Dec 2003",4,0,0,0,0,0,0,0,0,0,0
"3567","Lumen 🏳️‍⚧️","This review may contain spoilers. I can handle the truth.","12 Dec 2023",3,0,0,0,0,0,0,0,1,0,1
"3568","zbutner","The CGI fight between Neo and the Smiths is atrocious and pulls you right out of the universe. Necessary scene, just wish it was acted and not generated so much.","12 Dec 2023",3,2,0,1,1,0,0,0,0,2,0
"3569","Peyton Massey","Rest of the film was great.","12 Dec 2023",1,0,0,0,0,0,0,0,0,0,1
"3570","skylerbridwell","Queens lily and Lana deliver as much fun as they did in the first. They’re tonally different, but equally fun and fascinating.","12 Dec 2023",2,0,1,0,0,1,0,0,0,0,3
"3571","Arthur_morsc","Morpheus with a katana is cool, two thumbs up.","12 Dec 2023",NA,0,0,0,0,0,0,0,0,0,1
"3572","tipi_","the stretch in this movie where they meet the Merovingian until the end of the freeway chase is pure action porn. Marvel execs should have taken notes 20 years ago","",NA,0,0,1,0,0,0,1,0,2,2
"3573","wildestpenfield","Cons: white people dreadlocks, cgi, horny","11 Dec 2023",NA,0,1,0,0,1,0,0,1,0,1
"3574",NA,"Pros: still cool as fuck, sunglasses, horny",NA,NA,0,0,0,0,0,0,0,0,0,1
"3575",NA,"the movie turned super weird exaggerated sci-fi. i still like the characters and kinda care about what happens next, but not sure if ill watch the next movie. it felt like they tried to fit in as many freaky weird plot twists as they could.",NA,NA,1,1,2,2,0,1,0,0,3,0
"3576",NA,"não é necessariamente ruim, mas virou apenas um ""bom"" filme de ação, uma pena.",NA,NA,0,0,0,0,0,0,0,0,0,0
"3577",NA,"Pilasi potenttiaalin",NA,NA,0,0,0,0,0,0,0,0,0,0
"3578",NA,"Seems to have exerted some long-term influence on Reeves, given John Wick has followed the same pattern of sequelizing an enjoyable, if overrated, original, by bloating the run time, padding it with aimless cameos and back-of-a-napkin worldbuilding, punctuated with occasional bursts of pretty good (but not quite as good as it thinks) action.",NA,NA,0,4,1,0,2,1,2,2,3,5
"3579","fakezach411","First half is horniest sequence in history of film. I like this movie. Temple of Doom vibes. Ending isn't great","13 Dec 2023",3,0,0,0,1,0,0,0,0,1,0
"3580","PlaceholderATM","This review may contain spoilers. I can handle the truth.","08 Apr 2023",3,0,0,0,0,0,0,0,1,0,1
"3581","Fritjof_Konckas","A common criticism I hear about Reloaded is that's uneven in it's world-building, making for a somewhat muddled follow-up to the more straightforward original - which is correct, but lacks crucial nuance","12 Dec 2023",4,1,0,0,0,0,1,0,2,3,3
"3582","zahra","The nuance I'm referring to is that original is very much action orientated, with it's world-building serving as an intimate stage that sometimes mirrors a submarine drama, with the Nebuchadnezzar serving as the submarine. Reloaded outgrows the simplicity of the original by trying to deliver on the ending…","12 Dec 2023",3,0,1,0,0,1,0,0,1,0,3
"3583","Anton","Why didn't anyone tell me that G.I Jane was in this???","31 Jan 2023",2,0,0,0,0,0,0,0,0,0,0
"3584","cRenberry1015","that kiss between keanu & monica LAWDDDDD","",4,0,1,0,0,1,0,1,0,0,1
"3585","Ellie Stevenson","This review may contain spoilers. I can handle the truth.","12 Dec 2023",3,0,0,0,0,0,0,0,1,0,1
"3586","𝙹𝚊𝚋𝚎𝚛𝙳𝚘𝚎","Die Matrix Sequels sind allgemein bekannt als eindeutige schwächere Filme als das Original und gelten als einige der schlechtesten Fortsetzungen überhaupt. Bei ersterem kann ich zustimmen: den meiner Meinung nach perfekten Mix aus grandiosem World Building, Philosophie und atemberaubender Action können die Fortsetzungen nie erreichen. Aber zu sagen es wären furchtbare Sequels ist meiner Meinung nach gerade diesem zweiten Teil hier gegenüber unfair.","11 Dec 2023",4,1,0,1,1,0,2,0,0,2,2
"3587","Tom, O Bardo 🍅","Erstmal ist die Action hier weiterhin fantastisch. Der Kampf gegen die Schergen von dem Programm das mit…","12 Dec 2023",3,0,0,0,1,0,1,0,0,1,1
"3588","Josh Thomas","Bias will always be with me when it comes to the Matrix but I do think this sequal is what happens when the show creators have a general idea of what made the first film good and continue to take the story seriously, only to fail to develop upon it a little. The character development and world building start to confuse a bit as well. Lengthy Philosophy dumps, Gun-fu fight scenes and theatrics are amped but, maybe to the effect of the film being bloated in comparison to how the 1st film was just right.","11 Dec 2023",4,4,4,1,2,1,1,1,4,6,5
"3589","Colby","So…","11 Dec 2023",NA,0,0,0,0,0,0,0,0,0,0
"3590","Ian Sancya","Let’s get the normal review out the way first. This is a movie I should loathe but do like. The bad: it’s bizarrely, inexplicably horny. There is practically no plot; it’s essentially shelved til the very end, clearly with structural difficulties setting up for the next movie while making this work. There are essentially no characters; Agent Smith, Link, and perhaps Seraph, the Oracle and the Architect have personality and that’s about it.","11 Dec 2023",NA,2,1,2,1,0,2,0,3,4,1
"3591",NA,"Ergo, there is none of the…",NA,NA,0,0,0,0,0,0,0,0,0,0
"3592",NA,"My sisters favorite movie of course",NA,NA,0,0,0,0,1,0,0,1,0,1
"3593",NA,"deveria ter parado no 1 mas esse eh legalzinho",NA,NA,0,0,0,0,0,0,0,0,0,0
"3594",NA,"The Wachowskis direct the hell out of setpieces. That highway scene still absolutely SHREDS.",NA,NA,1,0,1,1,0,1,0,0,1,0
"3595",NA,"Franchise Frenzy#19.2",NA,NA,0,0,0,0,0,0,0,0,1,0
"3596",NA,"Better than expected. Some cool action scenes. But I was much much less invested in this story than I was in the first.",NA,NA,0,1,0,0,0,0,0,0,0,2
"3597",NA,"If we’re being real this is one of the best action movies ever made. The CGI is impeccable and takes a huge jump from the first movie too. Honestly surprised by how much I loved this but I’m all for it. Hopefully the 3rd and 4th are just as fye.",NA,NA,0,0,0,0,1,0,1,2,0,4
"3598","Victor","L’avis va être un avis général sur la trilogie que j’ai regardé back to back pour préparer au 4 (au moins j’aurai vu la trilogie hein…). Top, ça a vraiment super bien vieilli. Mon préféré c’est le 2, si on enlève toute l’imagerie du cul au début que j’ai trouvé un peu sortie de nulle part mdr mais top j’ai adoré les 3 vraiment très bonne expérience.","12 Dec 2023",4,0,1,0,1,0,0,0,1,1,2
"3599","krisfriskl","This review may contain spoilers. I can handle the truth.","11 Dec 2023",4,0,0,0,0,0,0,0,1,0,1
"3600","Daniel","it's always 'why was there a 5 minute long bass boosted rave' and never 'how was the 5 minute long bass boosted rave""","11 Dec 2023",5,1,1,1,0,1,0,1,1,1,1
"3601","Iris Ryan","Holds up to the first","09 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3602","ForceJames9","Just rocks so hard. Ghosts, katanas, Hugo weaving. Hell yeah","11 Dec 2023",4,1,0,1,1,0,1,0,0,1,0
"3603","lou","Action was just as good if not better in this one than the first! Really creative and loved the ending","11 Dec 2023",4,0,1,0,0,1,0,1,1,0,3
"3604","Jack O’Donnell","But the overall story felt very slow and not as well crafted as the first. They really emphasized action and sfx over story","10 Dec 2023",4,0,0,0,0,0,0,0,0,0,1
"3605","kyle","But still a fun watch, can’t wait to get around to the finale (no the 4th one doesn’t exist)","11 Dec 2023",4,0,3,0,1,1,0,0,0,1,1
"3606","bruno meireles","Why is there a sex scene in matrix i watched it with my dad 😭😭😭Also me: I just saw the two hottests people on the planet have sex!!!","11 Dec 2023",3,0,1,0,0,1,0,0,1,0,1
"3607","FeistyDyke","Hell ya. Does not hold a candle to the original, but Reloaded still rules. The camp-o-meter is up a few notches and everyone is having a sillier, sexier time. Sure, we could all do without the PS2 cutscenes in the middle of this movie, but I know a time will come when we’re nostalgic for that little Flubber Neo.","11 Dec 2023",3,1,1,1,1,0,1,0,0,1,0
"3608","millylindoca","Lambert Wilson devours his scene as the Merovingian - all villains should be this French. Keanu’s colloquy with the Architect is an easy top-five scene of the 2000’s for me. Morpheus has a sword now. Buckle up and hit the highway.","10 Dec 2023",NA,1,1,0,0,0,0,0,1,1,1
"3609","Airan França","this movie is so good. stop talking about the matrix sequels as equals, this one is way closer in quality to the first than it is to revolutions.","10 Dec 2023",NA,0,1,0,0,1,0,1,1,0,1
"3610",NA,"This review may contain spoilers. I can handle the truth.",NA,NA,0,0,0,0,0,0,0,1,0,1
"3611",NA,"A conversa com Oráculo foi quase uma entrevista com Deus. Essa estratégia de usar óculos escuros para burlar a mal projeção de rosto no cgi é uma ótima estratégia adaptativa, gênios! Passaram de telefonista para operador, isso mostra que o tank e o link são muito diferentes.",NA,NA,0,0,0,0,0,0,0,0,0,0
"3612",NA,"I just don't think Grant Morrison is a very good writer",NA,NA,0,2,0,0,2,0,1,2,0,3
"3613",NA,"se eu quisesse sexo e brigas eu tava assistindo 50 tons de cinza",NA,NA,0,0,0,0,0,0,0,0,0,0
"3614",NA,"É realmente um feito como o bombardeio de informação consegue não acrescentar nada em relação ao primeiro filme. Sim, a mitologia é expandida, mas por um espaço muito menos denso do que o já estabelecido. Já tinhamos todos os fatos e a filosofia essencial, o que é evidente ao notar que o filme antecessor teve um início, meio e fim coeso. O segundo filme se esforça em excesso pra desenvolver o que já sabíamos e o que não precisávamos saber,…",NA,NA,1,0,0,1,0,0,0,0,1,0
"3615","︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎","a trinity pilotando de salto vey juro","10 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3616","kxyiv","This movie was so horny lol","10 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3617","permangustav","Sick af","10 Dec 2023",4,0,0,1,0,0,1,0,0,1,0
"3618","henryainley","action sequences are cool but overall some really baffling choices. first 30 minutes are so damn boring and the lore dumps are way too long and on the nose. disappointing sequel.","10 Dec 2023",2,2,2,2,0,0,2,0,0,4,2
"3619","Léo","Moins bien que le 1 ( j’avais le choix entre taffer l’histoire et me refaire matrix, j’ai pas tergiversé longtemps )","10 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3620","Duncan W","Extremely horny movie. The first meeting with the Merengian and his wife is so strange in todays film landscape.","09 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3621","LVeltkamp","I love the most 90s elements (cave rave is such choice to make Zion not just miserable) and actually don’t hate the supernatural programs, though maybe under/poorly utilised.","10 Dec 2023",2,3,0,3,1,2,2,1,2,4,4
"3622","eu so t-rex 🦖","Emo Superman","10 Dec 2023",3,0,0,0,0,1,0,0,1,0,1
"3623","Sarah Cocks","fizeram o final em 2 minutos kkkkk é mole","08 May 2022",2,0,0,0,0,0,0,0,0,0,0
"3624","noelle","Meh.","09 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3625","ая","the matrix movies are literally a comedy to me","09 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3626","LordMoe","orgy","10 Dec 2023",NA,0,0,0,0,0,0,0,0,0,0
"3627",NA,"When I first saw this movie years and years ago, my Criticker review was as follows:",NA,NA,0,0,0,0,0,0,0,0,0,0
"3628",NA,"While I was a big fan of 'The Matrix"", I can't quite say the same about Reloaded. The movie feels like it's filled to the brim with ""stuff"" happening, without a lot of substance. The audience is told ""stuff"" is important so we must do this other ""stuff"". We must find this ""guy"" to get this ""thing"" and then we have to find this…",NA,NA,0,1,0,0,0,0,0,1,0,2
"3629","Ion87","This movie defined my teen years","09 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3630","keevins","Why does everyone want to kiss neo????","09 Dec 2023",3,0,1,0,0,1,0,1,0,0,1
"3631","David","this movie fucked back then and still fucks now. love it.","09 Dec 2023",5,0,0,0,0,1,0,0,0,0,1
"3632","Roman","No tan buena como la 1 pero aún así me gustó, al igual que Trinity","01 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3633","Erik","me rolling up to the airport in my leather trench coat with the coolest glasses the TSA agent has ever seen","09 Dec 2023",4,0,1,0,0,0,0,0,0,0,0
"3634","bethecowboyy","imagina ter ficado 20 anos esperando por uma continuação pra esse filme","09 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3635","badmoonbai","i’m sorry the bowling pin noises during that one fight scene are sending me","09 Dec 2023",4,1,0,0,1,0,0,0,0,1,0
"3636","edi","rip to leigh’s character","09 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3637","slutroach","guilty pleasure","09 Dec 2023",5,1,0,0,0,0,1,0,0,1,0
"3638","Miriam","I would point a gun at Monica Bellucci if she was trying to kiss my man too","09 Dec 2023",2,1,1,0,1,1,0,1,0,1,1
"3639","Kağan Deniz Ünal","otoyol sahneleri bile kurtarmıyo filmi","09 Dec 2023",4,1,0,1,0,0,0,0,0,1,0
"3640","Theboxoffice_cj","😎🤚🏻....","09 Dec 2023",NA,0,0,0,0,0,0,0,0,0,0
"3641","Abrililla","Como puede estar mejor hecha esta pelicula del 2000 que cualquiera de marvel de la actualidad?","09 Dec 2023",4,0,0,0,0,0,0,1,0,0,1
"3642","rjm","came for the story, stayed for the action scenes","08 Dec 2023",3,0,0,0,0,0,0,0,0,0,1
"3643","hungrymister","A film that is best felt rather than reviewed 🏗️🏗️🪓🔱🏚️🔫🔪💣🧨🏹⚔️🗡️🛡️💣💣💣💣💥💥💥💥💥💥💥🌋🌋🌋🌋🌋🌋🧨🧨🧨🔭🤔🤷🏼‍♀️💫","09 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3644","jaconbaconator","Wow in my opinion this was so much better then the first one.First of all i felt it was less basic some more good scenes besides the action scenes i like the characters a bit more and the action scenes were still very good.Its funny people love the first Film and dont like the second and the third one that much but i think the second one is better then the beloved first Film i know people might get mad…","08 Dec 2023",3,1,1,1,1,2,1,1,1,1,3
"3645","Deane Lawton","SEXY","08 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3646","Roberto Alvz","MORE‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️","09 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3647","Jhin","Tirando alguns diálogos vergonhosos, umas cenas datadas e uns problemas de ritmo, o filme não é tão ruim quanto eu pensava que seria.","09 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3648","hannah🐞","i honestly liked this a lot!! very corny at times but that made me enjoy it more tbh…","08 Dec 2023",4,0,1,0,0,1,0,0,1,0,1
"3649","tini","also my dad made me skip past the underground rave scene…what the fuck…","09 Dec 2023",3,1,0,1,0,1,0,1,1,2,1
"3650","itsroblaw","TRINITY THE WOMAN THAT YOU ARE","08 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3651","Manuel GN","zion is what ponce city market is gunna look like in 20 years.","08 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3652","NBWitch","trinity and neo really said “we have 36 hours to fuck”.","08 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3653",NA,"neo having to come to terms with his humanity and the idea of fear and trinity tells him that he doesnt have to fear cuz love is always with him! 🥹",NA,NA,1,0,0,1,2,0,0,1,1,2
"3654",NA,"Defenderé hasta mi último aliento esta secuela, tiene mil fallos tontos, pero aporta tantas cosas interesantes al mundo que construye que compensa con creces cualquier tontería inofensiva que llega a entorpecer el camino.",NA,NA,0,0,0,0,0,0,0,1,0,1
"3655",NA,"""My goodness, look at you. You turned out all right, didn't you? How do you feel?""",NA,NA,0,1,0,0,1,0,1,1,0,1
"3656",NA,"One of my first ever pieces of fiction I've ever written involved a scene that was basically the opening of The Matrix Reloaded. I was 12 and hadn't even watched one Matrix film, for the record. It really goes to show how in tune The Wachowskis were to everything you thought was cool as a kid.",NA,NA,0,1,0,0,0,0,0,1,0,1
"3657",NA,"The Matrix Reloaded is...pretty damn good, honestly! I've…",NA,NA,1,2,1,0,2,0,1,2,1,2
"3658","Alex","absolutely unreal how long some of these fight sequences go","08 Dec 2023",3,1,1,0,1,0,0,0,0,1,0
"3659","Zandra Kys","gagged me a bit ngl","08 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3660","poison_ivy181","would be higher if that one scene was not includedSo much new stuff was in this like what😭😭 the twins?!? like i understand it mostly but just too much new stuff","08 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3661","Allegrinha","dormi um tiquin mas adorei","08 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3662","🦕coltin🦖","I understand it is the robot apocalypse, but can we please get the main characters a freakin sweatshirt without a hole in it?","08 Dec 2023",3,0,0,0,0,0,0,0,0,0,1
"3663","jolie ✶","Not what I was expecting. I am a bit more confused than ever - is the point of the One to signal the end of a Matrix cycle? If so, why does Neo have any choice in the matter, why do the programs still want to kill him, and why would it be a human? Okay, sure…","08 Dec 2023",2,0,1,0,1,0,1,0,0,1,1
"3664","carlos ⭒⭒","oh!","07 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3665","nate","neo plays around with his ops. he could treat them like ragdolls but he likes to show off. that's crazy. plot felt loose but action sequences make up for it. good car chase. the old guy likes cool words. oh and they're fr freaky. oh yeah those two guys that kinda look alike have cool powers. i like them.   thinking about choices...","04 Dec 2023",3,3,2,1,2,2,2,2,3,4,4
"3666","hanna","hadn’t watched in years but honestly it’s not as bad as people say, the first will always be best but still a fun cool movie !!","07 Dec 2023",3,1,1,1,1,1,1,0,0,1,2
"3667","hewie57","é muito legal quando eles ficam verdinhos de código mas em formas de humanos","06 Dec 2023",3,0,0,0,0,0,0,0,1,0,1
"3668","Cristina","Meh. No better than the first one.","07 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3669","Tyler Foster","No recordaba lo loquisima que es la escena de la rave orgiástica, mamma mia, those people from Zion are HOT! 🥵","05 Dec 2023",NA,2,0,1,0,1,0,1,2,1,1
"3670",NA,"This review may contain spoilers. I can handle the truth.",NA,NA,0,0,0,0,0,0,0,1,0,1
"3671",NA,"I've been a defender of The Matrix Reloaded since 2003, even before I could say I fully grasped what the movie was going for. Watching it again with that sense of objectivity afforded by being stoned, I only found more to admire. To be clear: although the star ratings may give the appearance of closeness, I wouldn't say Reloaded comes anywhere near matching or topping the original Matrix, which is essentially a perfect movie, but I really think the themes…",NA,NA,0,2,0,0,4,0,0,7,1,8
"3672","v4lentini","Achei q foi o mais sem graça da trilogia mas ruim não é","07 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3673","Connor Zuidema","Very conflicted about how they decided to expand this franchise. On the one hand, the action is just as good if not better than the first and we get to see some new additions that genuinely add something for the most part. On the other hand, the expansion also takes away from the charm that is the smaller cast and their interactions. Regardless it's pretty solid overall.","06 Dec 2023",3,0,2,0,0,2,0,1,2,0,5
"3674","Pulmolo","Trama molto contorta con molti più personaggi, recitazione buona, effetti speciali sempre grandiosi tranne alcune piccole scene e i combattimenti incredibili.","07 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3675","ValueBasket","I enjoy the first more but this is still solid","07 Dec 2023",3,0,1,0,0,1,0,0,1,0,2
